iso3,year,analysis_population_total,gbd_rate_cardiovascular_diseases,gbd_rate_chronic_respiratory_diseases,gbd_rate_neoplasms,gbd_rate_diabetes_kidney,gbd_rate_cardiovascular_diseases_per100k,gbd_rate_chronic_respiratory_diseases_per100k,gbd_rate_neoplasms_per100k,gbd_rate_diabetes_kidney_per100k,life_expectancy,life_expectancy_male,life_expectancy_female,hdi,population_thousands,pop_density,median_age,pop_growth_rate,tfr,wdi_population_65_plus_pct,wdi_population_total,wdi_urban_population_pct,wdi_gdp_per_capita,wdi_gini,dbd_smoking,dbd_pm25,dbd_high_bmi,dbd_high_glucose,dbd_high_sbp,dbd_dietary_risks,dbd_smoking_per100k,dbd_pm25_per100k,dbd_high_bmi_per100k,dbd_high_glucose_per100k,dbd_high_sbp_per100k,dbd_dietary_risks_per100k,wdi_diabetes_prevalence,wdi_pm25,mpower_group,beds_10k,doctors_10k,nurses_10k,uhc_index,che_pct_gdp,che_pc_usd,govt_he_pct,ext_he_pct,wdi_health_expenditure_per_capita,wdi_government_health_expenditure_pct,wdi_external_health_expenditure_pct,wdi_hospital_beds,wdi_physicians,wdi_nurses_midwives,wdi_out_of_pocket_pct,wb_hnp_hci,wb_hnp_skilled_birth_attendance,wb_hnp_immunization_dpt,wb_hnp_immunization_measles,wb_hnp_immunization_hepb3,vulnerability_type_code,vulnerability_type_label,overall_vulnerability_score,burden_pressure_score,risk_pressure_score,combined_pressure_score,resource_response_score,context_support_score,adjusted_response_score,adaptation_gap_score,response_diagnosis_type,component__beds_10k,component__doctors_10k,component__nurses_10k,component__uhc_index,component__che_pct_gdp,component__che_pc_usd,component__govt_he_pct,component__wdi_health_expenditure_per_capita,component__wdi_government_health_expenditure_pct,component__wdi_hospital_beds,component__wb_hnp_immunization_dpt,component__wb_hnp_immunization_measles,component__wb_hnp_immunization_hepb3,component__ext_he_pct,component__wdi_external_health_expenditure_pct,component__wdi_out_of_pocket_pct,weakest_resource_components,dominant_risk_triplet
NRU,2023,11875.0,41.07800421974319,3.002477394072137,14.919400620057912,15.639320504021455,345.9200355346795,25.284020160607472,125.63705785311925,131.69954108649648,62.1094,60.2811,64.0034,0.703,11.875,593.75,20.4339,0.505,3.3312,2.67789473684211,11875.0,100.0,11050.651096045844,,19.39042117069048,2.6442566865466657,22.34245093726335,16.374350294271913,24.742502377045646,19.22784636635777,163.2877572268672,22.267424728814024,188.14695526116503,137.889265635974,208.35791475406864,161.9187062430128,,,,,,,62.0,18.21076012,2292.37329102,83.6470871,13.42591763,,,,,,,,,,,,,1.0,类型1-高负担转型承压型,0.0080777651019606,0.7321891191709845,0.7644286125503742,0.7483088658606794,0.6827883585146869,0.4576293971860899,0.6377565662489676,0.11055229961171176,高压高响应型,,,,0.37284110535405873,0.9953632148377125,0.8700839593460009,0.9430337822918967,,,,,,,0.23261973074376519,,,component__ext_he_pct / component__uhc_index / component__che_pc_usd,高收缩压 / 吸烟 / 高血糖
NZL,2023,5200000.0,11912.78079148337,2586.1166817863,12062.279353923945,1869.3598147383395,229.0919382977571,49.73301311127501,231.9669106523836,35.94922720650653,82.088,80.4123,83.7696,0.938,5172.836,19.5273,37.2801,0.83,1.6671,16.7985801212333,5200000.0,83.8898991461229,49242.096149785626,,3662.6087571799394,924.1561046850636,3489.842534564392,3579.737015556657,5504.764683189662,4335.201488737055,70.43478379192192,17.77223278240507,67.11235643393061,68.84109645301263,105.86085929210888,83.36925939878952,,,,25.055873573,36.8,122.23,89.0,10.12947655,4997.24316406,77.68591309,0.0,,,,,,,,,,,,,1.0,类型1-高负担转型承压型,-0.2427650258545097,0.6985103626943006,0.4963298791018998,0.5974201208981001,0.858801229510477,0.8327499485495728,0.8535909733182963,-0.2561708524201961,相对均衡型,0.4492359932088285,0.8531799729364006,0.9554355165428764,0.9933074265975821,0.9096930889821152,0.9482987185152453,0.8825347758887172,,,,,,,0.8787243434120503,,,component__beds_10k / component__doctors_10k / component__ext_he_pct,高收缩压 / 吸烟 / 高血糖
OMN,2023,5049269.0,4341.320555079459,358.9033508458381,1597.4915335386954,1540.5105915184226,85.9791893654202,7.108025950802742,31.638075403364237,30.50957656481409,80.0305,78.4904,81.8816,0.858,5049.269,16.3143,29.2679,4.591,2.5251,2.66044451186895,5049269.0,79.5702973228932,19168.374756085457,,915.8085643569854,1644.8322796443936,2095.3141968326327,1974.4771681598563,2906.787076584037,1610.6144662597158,18.137448497138603,32.57565163678928,41.49737708235851,39.10421821772332,57.56847330938473,31.897973078077555,,,,9.949957103,,,73.0,3.49047446,732.04089355,85.34009552,0.0,,,,,,,,,,,,,3.0,类型3-相对稳健型,-0.7547444074317855,0.13671200345423146,0.1964953943580887,0.16660369890616006,0.58078654008386,0.5319175742710947,0.5710127469213069,-0.4044090480151468,相对均衡型,0.1460101867572156,,,0.625107944732297,0.14859792448664164,0.7189571365444101,0.9673217045705453,,,,,,,0.8787243434120503,,,component__beds_10k / component__che_pct_gdp / component__uhc_index,高收缩压 / 高血糖 / 膳食风险
PAK,2023,247504495.0,339226.18052561465,109487.12231254629,168407.0773170524,68296.79554413611,137.0585938350795,44.236417731543135,68.04202780925348,27.59416371170799,67.649,65.3325,70.1633,0.544,247504.495,321.0675,20.2872,1.48,3.6052,4.19627145721884,247504495.0,38.8191861872791,73889.10093750242,,147282.84679054838,247948.8423944465,65280.09269628087,100434.5840749435,174920.82101258388,158711.3423336162,59.50714017963528,100.1795310402126,26.375316010434833,40.57889295099206,70.67379564665437,64.1246302753476,,,,,9.71,,56.0,2.51988316,30.48608398,35.71940231,9.66909981,,,,,,,,,,,,,2.0,类型2-低缓冲低承载型,0.1399979135195153,0.46837219343696024,0.4132843983880254,0.44082829591249284,0.22542705415380723,0.38484290108949293,0.2573102235409444,0.18351807237154844,低压低响应型,,0.32493234100135315,,0.3120682210708117,0.04901744314418194,0.11091471498011489,0.2788695076175756,,,,,,,0.276760097108806,,,component__che_pct_gdp / component__che_pc_usd / component__ext_he_pct,高收缩压 / 高血糖 / 膳食风险
PAN,2023,4458759.0,6870.563740919224,890.2036737601633,4104.022175023815,2935.9938511111413,154.09139047253336,19.96527898817055,92.04404577650004,65.84778076391079,79.5937,76.6541,82.5574,0.839,4458.759,60.1097,29.6027,1.289,2.1192,9.05673529338545,4458759.0,65.8601271176084,21127.461538557352,48.9,899.8065054476199,1551.7027605693702,2428.68092064178,3541.7802751162208,4229.33412132922,3120.405021417879,20.1806490426511,34.80122519672784,54.469885469068416,79.43421645162299,94.8545126868086,69.98371119447988,,,,19.539069055,,,82.0,8.33022976,1557.81286621,51.21797943,0.7615695,,,,,,,,,,,,,1.0,类型1-高负担转型承压型,-0.1438012138669471,0.5436096718480139,0.40220207253886014,0.47290587219343705,0.64831579845008,0.5167405509574131,0.6220007489515467,-0.14909487675810962,相对均衡型,0.35212224108658746,,,0.8865500863557858,0.7853830867741223,0.8263367211665931,0.493265621550011,,,,,,,0.5462370337673803,,,component__beds_10k / component__govt_he_pct / component__ext_he_pct,高收缩压 / 吸烟 / 高血糖
PER,2023,33845617.0,31703.46083872777,12956.512111475076,45321.49567816892,18310.047718649825,93.6708018610734,38.28121115793243,133.9065429895071,54.09872633921794,77.7401,75.4133,80.1232,0.794,33845.617,26.4401,29.4512,1.118,1.9802,8.99256615708912,33845617.0,84.7810255849745,13288.461279514791,40.7,8167.212167452544,16983.874191031126,16049.492195683604,15595.542396758146,19731.791226896476,14541.676947909084,24.130782332768653,50.18042422163888,47.41970635572577,46.07846976687748,58.2993987874308,42.9647270070718,,,,15.604974789,16.88,27.38,68.0,5.63786411,445.52667236,63.57583237,0.0,,,,,,,,,,,,,3.0,类型3-相对稳健型,-0.1363712662696049,0.5630936960276338,0.2858376511226252,0.42446567357512954,0.529082098647918,0.5624816605869094,0.5357620110357163,-0.11129633746058676,相对均衡型,0.2631578947368421,0.44299729364005414,0.3787981093855503,0.48693868739205526,0.4967984102450872,0.620415377817057,0.6648266725546478,,,,,,,0.8787243434120503,,,component__beds_10k / component__nurses_10k / component__doctors_10k,高收缩压 / 高血糖 / 膳食风险
PHL,2023,114891199.0,225495.2713484546,32185.665398137808,78981.89070470574,66733.61978540658,196.26853345699232,28.01403908939779,68.74494425348084,58.08418779353724,69.8327,66.893,72.8186,0.72,114891.199,382.9707,25.2867,0.835,1.9157,5.26217156111322,114891199.0,55.1242716168851,60463.676337467965,39.3,95573.77123607264,99041.39184692837,42135.571568578176,68678.983940824,128010.34149656174,106355.79334111128,83.18632938635503,86.20450714151602,36.674324870243694,59.77741074912448,111.41875322979416,92.57087946406692,,,,,,,69.0,5.10122538,194.05484009,42.39336395,0.08919102,381.50535725661354,42.39339066,0.08917269,,,,44.36002731,,,,,,1.0,类型1-高负担转型承压型,0.065753089419163,0.5664399827288428,0.5482153137593553,0.557327648244099,0.4819947792811223,0.4820716354635309,0.48201015051760404,0.07531749772649493,相对均衡型,,,,0.5153281519861831,0.417089865312431,0.4359257622624834,0.3689556193420181,0.4794677678366598,0.3732167510354349,,,,,0.6793202383579784,0.7807387862796834,0.2879100711172287,component__wdi_out_of_pocket_pct / component__govt_he_pct / component__wdi_government_health_expenditure_pct,高收缩压 / 吸烟 / 高血糖
PLW,2023,17727.0,68.67408064680693,15.292115816705085,41.241749554417794,26.658946839003036,387.3982097749587,86.26454457440676,232.64934593793532,150.38611631411428,69.269,67.1542,71.7982,0.786,17.727,38.538,37.8433,-0.231,1.9067,10.8503737131575,17727.0,79.1531991438847,13192.01186636087,,32.40864047017386,4.175423114744592,30.151404021147567,34.91506414152448,43.62302163879808,33.714471338362635,182.820784510486,23.5540312221165,170.08745992636975,196.95980223119807,246.08236948608385,190.18712324906997,,,,,18.08,66.1,75.0,10.85468197,1683.8458252,60.85806656,18.52096558,,,,,,,,,,,,,1.0,类型1-高负担转型承压型,0.5198738656664817,0.9156951640759932,0.788248416810593,0.8519717904432931,0.6377433292968931,0.6237764468024793,0.6349499527980104,0.2170218376452827,高压高响应型,,0.46244925575101486,0.7393652937204591,0.677461139896373,0.9430337822918967,0.8349536014140522,0.6230956060940605,,,,,,,0.18384462591039505,,,component__ext_he_pct / component__doctors_10k / component__govt_he_pct,高收缩压 / 吸烟 / 高血糖
PNG,2023,10389635.0,20024.417213549656,5018.2206914370045,6765.603595732871,5157.683489655528,192.73455914042847,48.3002597438409,65.11878035881792,49.64258599705887,66.134,63.739,69.0846,0.576,10389.635,22.9423,22.3437,1.798,3.0995,3.34830819369497,10389635.0,15.0581017891206,4527.234037434276,,8474.009407451409,13590.928901699896,4936.570623100602,5921.173663922403,8908.492380524825,9941.346107794056,81.56214734638328,130.81238081703444,47.51437969765638,56.99116151743929,85.74403605636603,95.68522963313008,,,,6.186932963,0.61,8.88,32.0,2.87081432,85.15021515,73.25162506,18.19424438,,,,,,,,,,,,,2.0,类型2-低缓冲低承载型,0.5207425640193089,0.6160405872193437,0.5874712147380542,0.601755900978699,0.2166434472995216,0.15597527791974886,0.20450981342356706,0.39724608755513197,相对均衡型,0.06723259762308999,0.04262516914749662,0.1362255232950709,0.09348013816925733,0.07507175977036873,0.30623066725585507,0.8242437624199602,,,,,,,0.18803796071507395,,,component__doctors_10k / component__beds_10k / component__che_pct_gdp,高收缩压 / 高血糖 / 膳食风险
POL,2023,36687353.0,156361.35732751325,9463.749923790445,117633.3657411944,17236.743078187053,426.1996152393803,25.79567384921568,320.6373753407459,46.98279289374476,78.6329,74.8775,82.3538,0.906,38762.844,126.5957,41.3098,-0.264,1.2994,19.5609114692528,36687353.0,59.8859561370214,41243.761209842865,28.5,59334.21151523841,29254.47810380457,41993.166516536,48928.2159746728,87094.03691998975,66919.2473901744,161.72933358053498,79.73995317624733,114.46224129752834,133.3653479297697,237.39525966888303,182.4041309008431,,,,,36.49,63.11,82.0,7.13848782,1577.98168945,77.10754395,0.06248592,2472.6620932044298,,,,,,16.18947983,,,,,,1.0,类型1-高负担转型承压型,0.2418991554868519,0.7563147668393783,0.8341968911917098,0.795255829015544,0.7925999343499106,0.762634266596096,0.7866068007991478,0.008649028216396237,高压高响应型,,0.8470906630581867,0.7032410533423362,0.8865500863557858,0.6705674541841466,0.8285461776403005,0.8774563921395452,0.8641890341821519,,,,,,0.6938865592584419,,0.7618719889883001,component__che_pct_gdp / component__ext_he_pct / component__nurses_10k,高收缩压 / 吸烟 / 高血糖
PRK,2023,26418204.0,110332.31993526148,17861.925676243234,41591.38033981191,9371.88149980641,417.63747427819646,67.61218770300674,157.43454907007273,35.47508944895122,73.6418,71.4565,75.7437,,26418.204,219.4021,36.048,0.319,1.7803,12.0285977805304,26418204.0,63.5382165423021,,,34419.39978507996,61566.11149753833,11628.374669753195,17343.6435447101,66609.34358224765,41729.04316992391,130.2866757523712,233.04427317443051,44.01652235614955,65.65035058670188,252.1342615957074,157.95563986834196,,,,,,,77.0,,,,,,,,,,,,,,,,,1.0,类型1-高负担转型承压型,0.301735962160568,0.7513493091537133,0.7752230857800807,0.763286197466897,0.7342400690846287,0.6604058721934369,0.7194732297063904,0.04381296776050658,高压高响应型,,,,0.7342400690846287,,,,,,,,,,,,,component__uhc_index,高收缩压 / 吸烟 / 高血糖
